Frame,Time (Seconds),X10_B1,Y,Z,X,Y,Z,X10_B2,Y10_B2,Z10_B2
2042,5.672222,-264.619659,1449.325439,110.274811,-0.773428,-6.111702,-2.664574,-252.303757,1349.070801,100.102921
2043,5.675,-264.62851,1449.312012,110.273865,-0.494276,-5.994385,-2.614274,-252.323929,1349.113403,100.11837
2044,5.677778,-264.615936,1449.304077,110.267815,-0.80442,-6.07841,-2.673561,-252.297852,1349.056519,100.087097
2045,5.680556,-264.614227,1449.299072,110.270157,-0.801587,-6.112617,-2.647228,-252.294846,1349.053833,100.09034
2046,5.683333,-264.622681,1449.29187,110.269638,-0.862045,-6.102038,-2.643344,-252.292419,1349.046021,100.08329
2047,5.686111,-264.617828,1449.282837,110.261635,-0.867287,-6.122695,-2.600509,-252.297943,1349.032471,100.09761
2048,5.688889,-264.62674,1449.262329,110.268318,-0.872683,-6.09768,-2.645376,-252.303925,1349.01355,100.077988
2049,5.691667,-264.619568,1449.258545,110.257332,-0.960996,-6.0874,-2.678361,-252.304886,1349.00708,100.071762
2050,5.694444,-264.622284,1449.247681,110.251923,-1.018875,-6.072505,-2.727649,-252.304321,1349,100.082161
2051,5.697222,-264.631165,1449.238159,110.250633,-1.187525,-5.897603,-3.711543,-252.393127,1349.105957,100.07103
2052,5.7,-264.62204,1449.235718,110.252647,-1.212634,-5.886017,-3.668907,-252.400162,1349.105347,100.071869
2053,5.702778,-264.255554,1450.826172,110.572151,-1.080191,-6.069952,-2.679422,-252.305862,1348.976563,100.079865
2054,5.705556,-264.71817,1448.819214,110.263924,-1.291429,-5.859853,-3.737909,-252.398407,1349.09729,100.053772
2055,5.708333,-262.962646,1449.226318,110.979317,-1.327665,-5.853271,-3.735964,-252.399094,1349.095459,100.075905
2056,5.711111,-264.652283,1449.190796,110.245163,-1.330284,-5.877648,-3.717862,-252.406357,1349.084717,100.068146
2057,5.713889,-262.951843,1449.256714,111.006317,-1.374832,-5.853812,-3.703062,-252.407913,1349.095459,100.068893
2058,5.716667,-264.659698,1449.197388,110.253685,-1.220843,-6.031203,-2.667877,-252.307587,1348.983398,100.075592
2059,5.719444,-263.011444,1449.609619,111.018456,-1.242784,-6.020059,-2.798375,-252.317108,1348.97998,100.071442
2060,5.722222,-264.659668,1449.220581,110.258018,-1.2509,-6.030303,-2.725027,-252.308578,1348.990845,100.07058
2061,5.725,-264.645538,1449.236572,110.256615,-1.409416,-5.86918,-3.716363,-252.397293,1349.132324,100.083145
2062,5.727778,-264.655426,1449.249146,110.255081,-1.388287,-5.877132,-3.631788,-252.398041,1349.139648,100.07328
2063,5.730556,-264.650482,1449.24939,110.268944,-1.37411,-5.876124,-3.692327,-252.396576,1349.14209,100.070976
2064,5.733333,-264.61795,1449.314209,110.266457,-1.349093,-5.876745,-3.687238,-252.399353,1349.15564,100.07193
2065,5.736111,-264.628326,1449.312988,110.268059,-1.266758,-5.889861,-3.599612,-252.399475,1349.163208,100.060333
2066,5.738889,-264.625824,1449.328003,110.259094,-1.071945,-6.059427,-2.655162,-252.310425,1349.054565,100.072525
2067,5.741667,-264.626068,1449.321655,110.284103,-1.072402,-6.055687,-2.665676,-252.311432,1349.070679,100.072701
2068,5.744444,-264.617432,1449.330933,110.279274,-1.022446,-6.041121,-2.695462,-252.317932,1349.06543,100.072464
2069,5.747222,-264.627197,1449.327271,110.269653,-1.146208,-5.919838,-3.616888,-252.398285,1349.178711,100.081017
2070,5.75,-264.622833,1449.323853,110.279984,-0.662086,-5.962622,-2.611314,-252.330124,1349.122925,100.117592
2071,5.752778,-264.609619,1449.322266,110.270058,-0.911182,-6.065545,-2.638144,-252.318588,1349.063599,100.083588
2072,5.755556,-264.614868,1449.321289,110.281662,-1.04883,-5.931183,-3.606811,-252.396286,1349.17627,100.087646
2073,5.758333,-264.609192,1449.307617,110.276047,-0.850795,-6.090791,-2.678335,-252.314331,1349.053101,100.086487
2074,5.761111,-264.612854,1449.293213,110.275131,-0.993744,-5.939963,-3.545908,-252.396942,1349.163086,100.077164
2075,5.763889,-264.609222,1449.283691,110.275116,-0.970038,-5.935736,-3.627102,-252.392441,1349.139648,100.085854
2076,5.766667,-264.606842,1449.271973,110.273224,-0.984562,-5.958927,-3.61601,-252.393066,1349.13855,100.086342
2077,5.769444,-264.611755,1449.258667,110.271683,-0.822935,-6.103937,-2.675038,-252.311584,1349.009277,100.077492
2078,5.772222,-264.606079,1449.263428,110.266777,-0.819773,-6.117943,-2.670644,-252.309586,1348.999512,100.088303
2079,5.775,-264.608124,1449.238647,110.259537,-0.858862,-6.1183,-2.638135,-252.312424,1348.988037,100.088966
2080,5.777778,-264.606903,1449.233032,110.257462,-1.028024,-5.936723,-3.680531,-252.392685,1349.096924,100.081795
2081,5.780556,-264.61261,1449.226318,110.258072,-0.869156,-6.132869,-2.643287,-252.307983,1348.967041,100.100647
2082,5.783333,-264.607208,1449.221069,110.263947,-1.093914,-5.928782,-3.691261,-252.399323,1349.082031,100.089859
2083,5.786111,-264.414612,1450.786011,110.462975,-0.938574,-6.107825,-2.698659,-252.310242,1348.945068,100.08239
2084,5.788889,-264.608032,1449.21521,110.257027,-1.104713,-5.912717,-3.744583,-252.398499,1349.071045,100.078949
2085,5.791667,-262.947174,1449.42627,110.969788,-1.009059,-6.093457,-2.602627,-252.302612,1348.946533,100.085518
2086,5.794444,-264.28064,1450.811523,110.53952,-1.02014,-6.068834,-2.653483,-252.302139,1348.938477,100.08316
2087,5.797222,-264.451172,1450.800171,110.434662,-1.103381,-6.100111,-2.725325,-252.300446,1348.953491,100.083466
2088,5.8,-264.242096,1450.827637,110.572662,-1.110409,-6.08601,-2.681514,-252.303833,1348.952881,100.075439
2089,5.802778,-264.627686,1449.183594,110.259041,-1.151772,-6.089802,-2.716681,-252.301208,1348.963379,100.078728
2090,5.805556,-264.607758,1449.244141,110.266922,-1.08802,-6.099235,-2.594792,-252.293137,1348.9729,100.090942
2091,5.808333,-264.620789,1449.201416,110.252563,-1.088898,-6.080108,-2.634346,-252.292542,1348.977173,100.074478
2092,5.811111,-264.61618,1449.220093,110.255829,-1.152062,-6.090908,-2.690423,-252.299988,1348.998657,100.075272
2093,5.813889,-264.599365,1449.28125,110.268372,-1.136367,-6.081327,-2.690734,-252.292252,1349.013672,100.068161
2094,5.816667,-264.595612,1449.292847,110.251511,-1.123607,-6.075916,-2.644748,-252.293823,1349.029175,100.084053
2095,5.819444,-264.602661,1449.302002,110.27066,-1.137278,-6.084264,-2.730697,-252.299942,1349.034058,100.078575
2096,5.822222,-264.601013,1449.303101,110.267189,-1.109179,-6.078113,-2.64713,-252.299042,1349.050049,100.077446
2097,5.825,-264.608154,1449.314697,110.270973,-1.126777,-6.028157,-2.787544,-252.299164,1349.060791,100.068199
2098,5.827778,-264.610107,1449.31958,110.266479,-1.08168,-6.052125,-2.6621,-252.291382,1349.068604,100.073456
2099,5.830556,-264.603241,1449.328857,110.282448,-1.068327,-6.054311,-2.733536,-252.29541,1349.072388,100.069771
2100,5.833333,-264.605347,1449.330811,110.281662,-1.043083,-6.084103,-2.685815,-252.295441,1349.081787,100.083458
2101,5.836111,-264.604614,1449.331909,110.261757,-1.031533,-6.082671,-2.728544,-252.293564,1349.080566,100.075356
2102,5.838889,-264.60675,1449.328735,110.269821,-0.944013,-6.093396,-2.631198,-252.302078,1349.074829,100.092133
2103,5.841667,-264.61673,1449.329712,110.263046,-0.912774,-6.069686,-2.682541,-252.299072,1349.069214,100.08828
2104,5.844444,-264.621216,1449.325562,110.268959,-0.894223,-6.088393,-2.70059,-252.304825,1349.066284,100.08474
2105,5.847222,-264.611572,1449.317871,110.267464,-1.082416,-5.924679,-3.613028,-252.393097,1349.174561,100.083519
2106,5.85,-264.6185,1449.306519,110.267784,-0.904566,-6.073712,-2.679895,-252.302795,1349.049927,100.078255
2107,5.852778,-264.614838,1449.299561,110.264275,-0.904965,-6.086632,-2.664679,-252.312424,1349.041748,100.082886
2108,5.855556,-264.624908,1449.278809,110.27211,-1.030554,-5.908975,-3.654663,-252.402939,1349.140503,100.083
2109,5.858333,-264.627441,1449.269653,110.268013,-1.043665,-5.922331,-3.619236,-252.395325,1349.13208,100.08519
2110,5.861111,-264.627441,1449.262939,110.262482,-1.027976,-5.915329,-3.630518,-252.399002,1349.122681,100.083046
2111,5.863889,-264.633881,1449.246582,110.272003,-1.073017,-5.873404,-3.772322,-252.400848,1349.113037,100.092026
2112,5.866667,-264.631561,1449.237061,110.251007,-1.041384,-5.876663,-3.704987,-252.402008,1349.103516,100.090782
2113,5.869444,-264.628571,1449.234619,110.262215,-1.142859,-5.853101,-3.795343,-252.400665,1349.0979,100.082817
2114,5.872222,-264.641418,1449.231079,110.277336,-1.031321,-5.856483,-3.689488,-252.406631,1349.083862,100.089569
2115,5.875,-264.650665,1449.227173,110.262238,-1.136672,-5.853697,-3.761256,-252.408142,1349.089233,100.085739
2116,5.877778,-264.635223,1449.225464,110.251869,-1.157457,-5.868127,-3.757239,-252.411133,1349.089478,100.080215
2117,5.880556,-264.638794,1449.226318,110.253815,-1.110522,-5.887755,-3.743174,-252.404984,1349.092041,100.091316
2118,5.883333,-264.500824,1450.805664,110.429893,-1.117915,-5.860457,-3.752175,-252.403473,1349.092773,100.081955
2119,5.886111,-264.640564,1449.237671,110.259552,-1.150568,-5.887616,-3.727384,-252.40004,1349.107056,100.096764
2120,5.888889,-264.630737,1449.252686,110.262596,-1.138559,-5.891118,-3.709859,-252.39769,1349.113037,100.075104
2121,5.891667,-264.655945,1449.214966,110.264954,-1.174776,-5.896766,-3.67938,-252.400253,1349.125366,100.075531
2122,5.894444,-264.617279,1449.273682,110.26339,-0.989302,-6.070064,-2.667195,-252.302734,1349.013184,100.10006
2123,5.897222,-264.618561,1449.285156,110.269157,-1.00454,-6.068613,-2.669819,-252.293823,1349.023315,100.087631
2124,5.9,-264.62738,1449.291504,110.274208,-1.032902,-6.074203,-2.725558,-252.294189,1349.037231,100.077782
2125,5.902778,-264.619873,1449.308472,110.272141,-0.988766,-6.090343,-2.603872,-252.293472,1349.049438,100.087318
2126,5.905556,-264.626129,1449.319946,110.278938,-1.007284,-6.052937,-2.684381,-252.290878,1349.057739,100.07428
2127,5.908333,-264.610291,1449.32959,110.275543,-1.050462,-6.063479,-2.695438,-252.29332,1349.075562,100.080559
2128,5.911111,-264.614105,1449.335327,110.281807,-1.028493,-6.072023,-2.67327,-252.293472,1349.075073,100.073654
2129,5.913889,-264.618042,1449.3396,110.27095,-1.01889,-6.071232,-2.637105,-252.2892,1349.084106,100.061081
2130,5.916667,-264.610474,1449.346069,110.267876,-1.021246,-6.102719,-2.621218,-252.287033,1349.091797,100.078796
2131,5.919444,-264.609833,1449.345459,110.269981,-0.998053,-6.079013,-2.587523,-252.283249,1349.086548,100.084145
2132,5.922222,-264.601593,1449.345215,110.264709,-1.066991,-6.088521,-2.651647,-252.288254,1349.081177,100.072876
2133,5.925,-264.605042,1449.328369,110.274002,-1.016944,-6.072773,-2.602015,-252.288162,1349.083374,100.073898
2134,5.927778,-264.613068,1449.327148,110.251198,-1.035679,-6.084528,-2.659048,-252.288315,1349.074463,100.078529
2135,5.930556,-264.606934,1449.322998,110.265358,-1.00471,-6.096916,-2.587928,-252.283752,1349.05957,100.075272
2136,5.933333,-264.607605,1449.308105,110.259003,-1.015518,-6.071437,-2.566509,-252.291946,1349.059204,100.089096
2137,5.936111,-264.607697,1449.301392,110.259811,-0.976608,-6.057192,-2.649352,-252.292282,1349.041138,100.081306
2138,5.938889,-264.608673,1449.290527,110.280678,-0.973405,-6.105416,-2.638044,-252.288498,1349.036621,100.097191
2139,5.941667,-264.62912,1449.228882,110.26075,-0.934578,-6.077962,-2.666821,-252.296097,1349.023926,100.091324
2140,5.944444,-264.607666,1449.26355,110.273476,-0.933146,-6.089437,-2.721897,-252.289093,1349.010498,100.109299
2141,5.947222,-264.611755,1449.251953,110.273697,-0.897475,-6.080367,-2.643409,-252.297134,1349.002075,100.103485
2142,5.95,-264.605682,1449.251831,110.272873,-0.875338,-6.10003,-2.661438,-252.287689,1348.986328,100.113281
2143,5.952778,-264.637207,1449.192017,110.265533,-0.851831,-6.104482,-2.675361,-252.294235,1348.981567,100.113968
2144,5.955556,-264.605927,1449.238892,110.265381,-0.826163,-6.108321,-2.591599,-252.301239,1348.983154,100.11953
2145,5.958333,-264.633057,1449.188599,110.273224,-0.798875,-6.100828,-2.663531,-252.291794,1348.968994,100.104492
2146,5.961111,-264.596832,1449.232666,110.268517,-0.836039,-6.126477,-2.710386,-252.295013,1348.977539,100.118385
2147,5.963889,-264.600555,1449.241333,110.271828,-0.79332,-6.115673,-2.632112,-252.289322,1348.984375,100.12397
2148,5.966667,-264.601532,1449.244385,110.280479,-0.816639,-6.121227,-2.595932,-252.293228,1348.9823,100.101288
2149,5.969444,-264.598328,1449.245728,110.281906,-0.767311,-6.12537,-2.636586,-252.291656,1348.984131,100.109421
2150,5.972222,-264.590485,1449.24585,110.281937,-0.784044,-6.126056,-2.656586,-252.296005,1348.99231,100.096603
2151,5.975,-264.597992,1449.250244,110.271049,-0.80645,-6.123123,-2.641317,-252.286377,1348.998535,100.097481
2152,5.977778,-264.598938,1449.269897,110.282745,-0.832662,-6.10008,-2.61653,-252.287384,1349.011841,100.096275
2153,5.980556,-264.596344,1449.27417,110.26873,-0.782763,-6.102915,-2.590113,-252.289886,1349.016479,100.095253
2154,5.983333,-264.603424,1449.284302,110.268265,-0.838516,-6.112631,-2.636743,-252.294724,1349.022339,100.091698
2155,5.986111,-264.597961,1449.295288,110.261116,-0.855841,-6.107181,-2.611938,-252.291412,1349.033325,100.084602
2156,5.988889,-264.594238,1449.307739,110.264481,-0.872106,-6.11459,-2.563197,-252.285568,1349.046021,100.082901
2157,5.991667,-264.603516,1449.304565,110.273232,-0.913639,-6.110327,-2.629347,-252.284164,1349.053223,100.101784
2158,5.994444,-264.595764,1449.318237,110.277992,-0.919006,-6.116363,-2.570492,-252.287842,1349.057861,100.090897
2159,5.997222,-264.589813,1449.320435,110.259972,-0.969564,-6.124086,-2.609804,-252.286499,1349.061279,100.093018
2160,6,-264.595245,1449.325928,110.26712,-0.980167,-6.113827,-2.573274,-252.284592,1349.064209,100.095512
2161,6.002778,-264.591858,1449.327026,110.255211,-1.003479,-6.103728,-2.607509,-252.280594,1349.054321,100.079292
2162,6.005556,-264.580383,1449.327515,110.259468,-1.016523,-6.088796,-2.611552,-252.29097,1349.050903,100.070465
2163,6.008333,-264.597107,1449.320313,110.255119,-1.063726,-6.071464,-2.713192,-252.293533,1349.053101,100.085175
2164,6.011111,-264.627045,1449.274902,110.254219,-1.076473,-6.078401,-2.713701,-252.299255,1349.045044,100.074562
2165,6.013889,-264.603851,1449.314575,110.261703,-1.052538,-6.079696,-2.649497,-252.29126,1349.03418,100.081947
2166,6.016667,-264.582306,1449.292236,110.282028,-1.093762,-6.101834,-2.68844,-252.295853,1349.03418,100.079521
2167,6.019444,-264.633026,1449.255737,110.267029,-1.12735,-6.06597,-2.692145,-252.298889,1349.026489,100.088867
2168,6.022222,-264.640167,1449.250977,110.265083,-1.086817,-6.048318,-2.690874,-252.300858,1349.012695,100.080269
2169,6.025,-264.630768,1449.22644,110.269363,-1.105612,-6.041824,-2.697157,-252.309387,1349.008789,100.081192
2170,6.027778,-264.644043,1449.224243,110.258934,-1.240783,-5.863206,-3.639369,-252.395599,1349.101807,100.06926
2171,6.030556,-264.648071,1449.21106,110.252151,-1.085899,-6.046063,-2.711986,-252.310074,1348.983521,100.087471
2172,6.033333,-264.642303,1449.208496,110.256042,-1.068608,-6.035733,-2.71797,-252.310516,1348.981689,100.093636
2173,6.036111,-264.648651,1449.197388,110.248993,-1.240461,-5.862031,-3.735566,-252.401947,1349.087646,100.082306
2174,6.038889,-264.64978,1449.202026,110.261497,-1.249818,-5.875439,-3.759369,-252.406693,1349.09314,100.089943
2175,6.041667,-264.657898,1449.189209,110.257523,-1.189594,-5.843928,-3.72097,-252.405945,1349.084351,100.08799
2176,6.044444,-264.638336,1449.243652,110.260841,-1.169782,-5.882701,-3.701723,-252.408661,1349.093384,100.089157
2177,6.047222,-264.659485,1449.197144,110.258659,-1.121507,-5.883857,-3.728696,-252.41124,1349.091797,100.08606
2178,6.05,-264.625732,1449.249268,110.254478,-1.044404,-5.900196,-3.704361,-252.411102,1349.101196,100.08596
2179,6.052778,-264.613464,1449.249512,110.254761,-1.043309,-5.897334,-3.653425,-252.403351,1349.105103,100.09127
2180,6.055556,-264.619812,1449.264038,110.255684,-0.842927,-6.049612,-2.651278,-252.31514,1348.993774,100.092216
2181,6.058333,-264.625946,1449.271729,110.258339,-1.034085,-5.903967,-3.67729,-252.403885,1349.123047,100.084518
2182,6.061111,-264.632385,1449.2771,110.26342,-1.053147,-5.931183,-3.621452,-252.40654,1349.136597,100.086319
2183,6.063889,-264.627686,1449.275757,110.264977,-0.854006,-6.066394,-2.743018,-252.31749,1349.017334,100.073639
2184,6.066667,-264.627625,1449.292969,110.259651,-0.844536,-6.060507,-2.660816,-252.32196,1349.037354,100.101349
2185,6.069444,-264.625916,1449.30896,110.272888,-1.015176,-5.918651,-3.644262,-252.395721,1349.155273,100.081367
2186,6.072222,-264.616028,1449.307617,110.265282,-0.991876,-5.954786,-3.58682,-252.390976,1349.158203,100.089699
2187,6.075,-264.620636,1449.30835,110.272598,-0.868649,-6.112682,-2.640482,-252.30098,1349.054565,100.085838
2188,6.077778,-264.614838,1449.313232,110.265579,-0.882798,-6.117816,-2.620264,-252.301865,1349.055298,100.099319
2189,6.080556,-264.619019,1449.325195,110.26989,-0.963281,-6.089131,-2.660097,-252.304077,1349.061768,100.096695
2190,6.083333,-264.61908,1449.323242,110.273773,-0.683986,-5.991854,-2.588694,-252.322372,1349.116821,100.121979
2191,6.086111,-264.615814,1449.325195,110.270355,-1.110125,-5.947872,-3.549172,-252.382156,1349.160034,100.100502
2192,6.088889,-264.6073,1449.321899,110.284027,-0.711225,-5.976379,-2.565773,-252.314056,1349.111816,100.129623
2193,6.091667,-264.606567,1449.319092,110.273788,-1.02097,-6.079833,-2.705707,-252.285095,1349.037964,100.098663
2194,6.094444,-264.633698,1449.263062,110.262451,-1.039845,-6.08668,-2.684726,-252.295044,1349.036743,100.098625
2195,6.097222,-264.619324,1449.307373,110.271301,-1.066194,-6.098023,-2.684082,-252.286972,1349.026367,100.105446
2196,6.1,-264.639587,1449.258301,110.267677,-1.081472,-6.042588,-2.711933,-252.294037,1349.024902,100.112579
2197,6.102778,-264.62854,1449.240967,110.27211,-1.086584,-6.051334,-2.62797,-252.290726,1349.010376,100.094673
2198,6.105556,-264.599213,1450.516724,110.399208,-1.159295,-6.052656,-2.754019,-252.289627,1349.005615,100.115318
2199,6.108333,-264.630737,1449.216187,110.259453,-1.120297,-6.040578,-2.690401,-252.285904,1349.001343,100.109604
2200,6.111111,-264.692566,1450.79126,110.297653,-1.130216,-6.071431,-2.635932,-252.28653,1349.002563,100.086548
2201,6.113889,-264.63559,1449.218262,110.273766,-1.077493,-6.02906,-2.698008,-252.289261,1348.991699,100.100571
2202,6.116667,-264.623932,1449.21106,110.266403,-1.108714,-6.019578,-2.703381,-252.287811,1348.997192,100.092918
2203,6.119444,-264.625458,1449.202271,110.260109,-1.220911,-5.889413,-3.604976,-252.370361,1349.116333,100.107445
2204,6.122222,-264.630676,1449.194458,110.259827,-1.043526,-6.056633,-2.672619,-252.283096,1348.987793,100.107841
2205,6.125,-264.601135,1449.244629,110.260239,-1.021645,-6.059228,-2.682667,-252.282135,1348.996216,100.093185
2206,6.127778,-264.607727,1449.252686,110.271515,-0.986247,-6.049623,-2.675035,-252.292328,1348.99292,100.079796
