Frame,Time (Seconds),X9_B1,Y,Z,X9_B2,Y,Z
8159,22.663889,-257.514252,1449.192017,108.178246,,,
8160,22.666667,-257.530914,1449.19397,108.231621,,,
8161,22.669444,-259.294525,1452.694458,106.035828,,,
8162,22.672222,-257.529449,1449.198242,108.190865,,,
8163,22.675,-259.29953,1452.705566,106.034172,,,
8164,22.677778,-257.525574,1449.200317,108.169807,,,
8165,22.680556,-259.01355,1451.824951,108.832504,,,
8166,22.683333,-258.99472,1451.493042,108.885254,,,
8167,22.686111,-259.016632,1451.327637,108.861908,,,
8168,22.688889,-258.998352,1451.500488,108.865532,,,
8169,22.691667,-259.008484,1451.31665,108.853233,,,
8170,22.694444,-258.997589,1451.684937,108.882965,,,
8171,22.697222,-258.988525,1451.316528,108.865387,,,
8172,22.7,-259.020325,1451.834961,108.825386,,,
8173,22.702778,-258.994263,1451.681152,108.904037,,,
8174,22.705556,-258.989197,1451.681152,108.891106,,,
8175,22.708333,-258.990997,1451.661987,108.893631,,,
8176,22.711111,-258.994507,1451.654785,108.887177,,,
8177,22.713889,-259.000366,1451.645752,108.895325,,,
8178,22.716667,-259.023621,1451.788818,108.83667,,,
8179,22.719444,-259.005371,1451.441406,108.895775,,,
8180,22.722222,-259.029755,1451.270752,108.871689,,,
8181,22.725,-259.023682,1451.432617,108.874184,,,
8182,22.727778,-259.038269,1451.436401,108.872269,,,
8183,22.730556,-259.389374,1452.885498,105.89959,,,
8184,22.733333,-258.951111,1452.84021,106.200432,,,
8185,22.736111,-259.387909,1452.648193,105.995468,,,
8186,22.738889,-259.350586,1452.630737,106.04129,,,
8187,22.741667,-259.386597,1452.650024,106.003983,,,
8188,22.744444,-259.42749,1452.899902,105.85614,,,
8189,22.747222,-259.420807,1452.918945,105.85466,,,
8190,22.75,-259.319122,1452.901611,106.311401,,,
8191,22.752778,-259.426758,1452.931763,105.851425,,,
8192,22.755556,-257.612305,1449.203735,108.258621,,,
8193,22.758333,-259.439758,1452.941528,105.860123,,,
8194,22.761111,-257.621765,1449.208862,108.280708,,,
8195,22.763889,-259.076111,1451.809814,108.837509,,,
8196,22.766667,-259.123444,1451.806274,108.804855,,,
8197,22.769444,-259.121002,1451.804932,108.806404,,,
8198,22.772222,-259.429077,1452.54126,106.022804,,,
8199,22.775,-258.977875,1452.737549,106.198067,,,
8200,22.777778,-259.100861,1451.656006,108.874695,,,
8201,22.780556,-259.107544,1451.655762,108.86824,,,
8202,22.783333,-259.075745,1451.655762,108.9198,,,
8203,22.786111,-259.079224,1451.656616,108.906578,,,
8204,22.788889,-259.086121,1451.651367,108.914352,,,
8205,22.791667,-259.125519,1451.660522,108.881195,,,
8206,22.794444,-259.095428,1451.645264,108.92514,,,
8207,22.797222,-259.131317,1451.791504,108.864395,,,
8208,22.8,-259.102814,1451.640625,108.927475,,,
8209,22.802778,-259.138336,1451.629272,108.89669,,,
8210,22.805556,-259.159698,1451.779785,108.840508,,,
8211,22.808333,-259.121613,1451.786011,108.879494,,,
8212,22.811111,-259.151245,1451.453369,108.90625,,,
8213,22.813889,-259.144806,1451.449951,108.893845,,,
8214,22.816667,-259.40979,1453.041016,106.269783,,,
8215,22.819444,-259.152496,1453.172852,106.210747,,,
8216,22.822222,-259.374695,1452.793701,106.403008,,,
8217,22.825,-259.37561,1452.794067,106.420906,,,
8218,22.827778,-259.408478,1453.057129,106.274368,,,
8219,22.830556,-259.36676,1452.792725,106.409958,,,
8220,22.833333,-259.367249,1452.796753,106.397255,,,
8221,22.836111,-259.377686,1452.799561,106.400139,,,
8222,22.838889,-259.362946,1452.794067,106.393112,,,
8223,22.841667,-259.373138,1452.790527,106.394836,,,
8224,22.844444,-259.381897,1452.791382,106.379692,,,
8225,22.847222,-259.407227,1453.047852,106.24588,,,
8226,22.85,-259.376434,1452.798462,106.390259,,,
8227,22.852778,-259.412354,1453.053955,106.232735,,,
8228,22.855556,-259.422424,1453.058838,106.240677,,,
8229,22.858333,-259.46698,1452.52124,106.039436,,,
8230,22.861111,-259.419647,1453.072754,106.235382,,,
8231,22.863889,-259.179291,1451.795654,108.834221,,,
8232,22.866667,-259.181793,1451.787231,108.834984,,,
8233,22.869444,-259.162262,1451.63855,108.87532,,,
8234,22.872222,-259.152069,1451.783081,108.881889,,,
8235,22.875,-259.124054,1451.636597,108.94976,,,
8236,22.877778,-259.165649,1451.786743,108.898163,,,
8237,22.880556,-259.128326,1451.632202,108.949852,,,
8238,22.883333,-259.191528,1451.799805,108.861732,,,
8239,22.886111,-259.157928,1451.787354,108.926712,,,
8240,22.888889,-259.131775,1451.288086,108.974991,,,
8241,22.891667,-259.169281,1451.80542,108.90873,,,
8242,22.894444,-259.119385,1451.476074,108.997726,,,
8243,22.897222,-259.125916,1451.47937,108.993629,,,
8244,22.9,-259.206451,1450.855469,107.497192,,,
8245,22.902778,-258.042908,1449.742554,108.951714,,,
8246,22.905556,-259.208282,1450.864136,107.486221,,,
8247,22.908333,-259.417511,1452.817139,106.442352,,,
8248,22.911111,-259.063019,1452.906128,106.339249,,,
8249,22.913889,-258.7948,1448.369385,107.658539,,,
8250,22.916667,-258.051147,1449.750488,108.947624,,,
8251,22.919444,-259.210022,1451.803345,108.898415,,,
8252,22.922222,-259.456024,1453.065552,106.288246,,,
8253,22.925,-259.073853,1452.886719,106.280396,,,
8254,22.927778,-257.511932,1449.116577,108.787041,,,
8255,22.930556,-259.426117,1452.791138,106.420937,,,
8256,22.933333,-257.498383,1449.107788,108.706718,,,
8257,22.936111,-259.423492,1452.778687,106.41407,,,
8258,22.938889,-257.671417,1449.101929,107.972473,,,
8259,22.941667,-259.152527,1451.434326,108.993095,,,
8260,22.944444,-259.151459,1451.437378,108.988167,,,
8261,22.947222,-259.164185,1451.265381,108.982704,,,
8262,22.95,-259.16449,1451.244873,108.989563,,,
8263,22.952778,-259.176056,1451.243164,108.987961,,,
8264,22.955556,-259.179626,1451.250122,108.994766,,,
8265,22.958333,-259.18338,1451.235596,108.993576,,,
8266,22.961111,-259.186096,1451.237793,109.005119,,,
8267,22.963889,-259.181091,1451.237549,109.016647,,,
8268,22.966667,-259.19162,1451.240723,109.011169,,,
8269,22.969444,-259.207458,1451.25,109.00882,,,
8270,22.972222,-259.223083,1451.245972,108.991417,,,
8271,22.975,-259.198059,1451.265137,109.030617,,,
8272,22.977778,-259.224609,1450.581177,107.369804,,,
8273,22.980556,-258.118591,1449.692627,109.001678,,,
8274,22.983333,-259.277954,1450.685669,107.526276,,,
8275,22.986111,-259.289673,1450.85083,107.526146,,,
8276,22.988889,-258.137848,1449.755249,108.995888,,,
8277,22.991667,-259.213287,1451.487427,109.041969,,,
8278,22.994444,-259.222931,1451.483032,109.029518,,,
8279,22.997222,-259.228516,1451.500977,109.035782,,,
8280,23,-259.209534,1451.48584,109.042549,,,
8281,23.002778,-259.212494,1451.49585,109.04287,,,
8282,23.005556,-259.301178,1451.479736,108.954292,,,
8283,23.008333,-259.284882,1451.479492,108.972549,,,
8284,23.011111,-259.226166,1451.478882,109.030075,,,
8285,23.013889,-259.224396,1451.470947,109.035187,,,
8286,23.016667,-257.683624,1449.101074,108.640533,,,
8287,23.019444,-259.323914,1451.276733,108.955879,,,
8288,23.022222,-259.226624,1451.44751,109.025925,,,
8289,23.025,-257.659027,1449.075928,108.511421,,,
8290,23.027778,-259.870483,1450.993286,108.499901,,,
8291,23.030556,-259.243988,1450.744141,107.086533,,,
8292,23.033333,-259.489563,1452.24353,106.46447,,,
8293,23.036111,-259.064728,1452.281006,106.134186,,,
8294,23.038889,-260.355469,1448.98999,108.50296,,,
8295,23.041667,-259.250305,1450.716675,107.137634,,,
8296,23.044444,-260.217957,1448.947998,108.445061,,,
8297,23.047222,-260.209869,1448.952637,108.438652,,,
8298,23.05,-259.318665,1451.009644,107.073853,,,
8299,23.052778,-259.373169,1451.203491,108.945412,,,
8300,23.055556,-259.598236,1450.941406,108.81263,,,
8301,23.058333,-259.366821,1451.216431,108.978096,,,
8302,23.061111,-259.282745,1451.235352,109.055946,,,
8303,23.063889,-259.395294,1451.224731,108.94342,,,
8304,23.066667,-259.277649,1451.258667,109.06778,,,
8305,23.069444,-259.285553,1451.256836,109.066025,,,
8306,23.072222,-259.270447,1451.443481,109.070885,,,
8307,23.075,-259.241089,1451.297241,109.093666,,,
8308,23.077778,-259.235168,1451.304565,109.109787,,,
8309,23.080556,-259.291901,1451.796631,109.028008,,,
8310,23.083333,-259.243378,1451.327515,109.102135,,,
8311,23.086111,-259.242401,1451.504028,109.112221,,,
8312,23.088889,-259.253815,1451.497925,109.10524,,,
8313,23.091667,-259.309265,1451.817139,109.016937,,,
8314,23.094444,-259.295532,1451.510132,109.046257,,,
8315,23.097222,-259.363098,1451.485352,109.006508,,,
8316,23.1,-259.260498,1451.479126,109.087212,,,
8317,23.102778,-259.356964,1451.464355,108.990654,,,
8318,23.105556,-259.319946,1451.779175,109.018745,,,
8319,23.108333,-259.282074,1451.454834,109.084335,,,
8320,23.111111,-259.324219,1451.76123,109.007446,,,
8321,23.113889,-259.324829,1451.43335,109.032486,,,
8322,23.116667,-259.838257,1451.017334,108.628296,,,
8323,23.119444,-259.500977,1450.996826,108.914772,,,
8324,23.122222,-259.706512,1451.025635,108.706062,,,
8325,23.125,-259.825348,1450.821777,108.654831,,,
8326,23.127778,-259.616486,1451.029175,108.776741,,,
8327,23.130556,-260.501129,1450.086182,108.389023,,,
8328,23.133333,-259.235474,1450.430542,107.26738,,,
8329,23.136111,-258.206482,1449.540649,109.082191,,,
8330,23.138889,-259.452057,1451.149048,108.961319,,,
8331,23.141667,-259.346466,1451.396729,109.040901,,,
8332,23.144444,-259.293427,1451.4104,109.090569,,,
8333,23.147222,-259.36142,1451.420898,109.024956,,,
8334,23.15,-259.383636,1451.42395,109.003662,,,
8335,23.152778,-257.798706,1449.088135,108.847061,,,
8336,23.155556,-259.380951,1451.467407,109.027809,,,
8337,23.158333,-259.287231,1451.478516,109.122383,,,
8338,23.161111,-259.284485,1451.494141,109.123383,,,
8339,23.163889,-259.28186,1451.491089,109.126137,,,
8340,23.166667,-259.280151,1451.497925,109.121132,,,
8341,23.169444,-259.340271,1451.340088,109.089043,,,
8342,23.172222,-259.322845,1451.510132,109.085205,,,
8343,23.175,-259.332886,1451.505493,109.102486,,,
8344,23.177778,-258.957794,1448.304321,107.88221,,,
8345,23.180556,-257.86499,1449.085205,109.093872,,,
8346,23.183333,-259.351013,1451.499268,109.099022,,,
8347,23.186111,-259.352386,1451.486816,109.098778,,,
8348,23.188889,-259.352051,1451.484253,109.09491,,,
8349,23.191667,-259.528076,1451.266357,108.964851,,,
8350,23.194444,-259.406067,1451.462524,109.065041,,,
8351,23.197222,-259.443298,1451.256348,109.028236,,,
8352,23.2,-259.429413,1451.248413,109.035042,,,
8353,23.202778,-259.468475,1451.233887,109.001785,,,
8354,23.205556,-259.436371,1451.235718,109.030716,,,
8355,23.208333,-259.469727,1451.230469,109.00856,,,
8356,23.211111,-259.398987,1451.59375,109.041092,,,
8357,23.213889,-259.404785,1451.590576,109.038666,,,
8358,23.216667,-259.414581,1451.744507,108.991402,,,
8359,23.219444,-259.413086,1451.735352,108.997505,,,
8360,23.222222,-259.425476,1451.744141,108.996559,,,
8361,23.225,-257.852692,1449.149048,108.644333,,,
8362,23.227778,-257.819427,1449.102051,108.678635,,,
8363,23.230556,-259.410583,1451.426025,109.051292,,,
8364,23.233333,-259.426758,1451.752686,109.00161,,,
8365,23.236111,-259.439423,1451.433105,109.029907,,,
8366,23.238889,-259.444305,1451.440674,109.03141,,,
8367,23.241667,-259.465973,1451.442017,109.026215,,,
8368,23.244444,-259.47934,1451.447388,109.009903,,,
8369,23.247222,-257.931549,1449.12561,109.059509,,,
8370,23.25,-257.908051,1449.080688,109.073112,,,
8371,23.252778,-259.397736,1451.473633,109.093803,,,
8372,23.255556,-259.399506,1451.480347,109.109367,,,
8373,23.258333,-259.410797,1451.476318,109.101349,,,
8374,23.261111,-259.020874,1448.284912,107.913521,,,
8375,23.263889,-259.026642,1448.27771,107.911804,,,
8376,23.266667,-259.419922,1451.291748,109.105194,,,
8377,23.269444,-259.443848,1451.772583,109.059715,,,
8378,23.272222,-259.421143,1451.275635,109.120201,,,
8379,23.275,-259.569702,1451.241577,109.020164,,,
8380,23.277778,-259.507904,1451.24646,109.060425,,,
8381,23.280556,-259.557892,1451.231567,109.035873,,,
8382,23.283333,-259.549103,1451.219971,109.026237,,,
8383,23.286111,-259.539581,1451.219849,109.028336,,,
8384,23.288889,-259.552765,1451.211182,109.023964,,,
8385,23.291667,-259.491943,1451.204346,109.063705,,,
8386,23.294444,-259.493896,1451.208252,109.07093,,,
8387,23.297222,-259.477966,1451.742676,109.05497,,,
8388,23.3,-259.483917,1451.72937,109.02462,,,
8389,23.302778,-259.526978,1451.204834,109.036201,,,
8390,23.305556,-257.88562,1449.057983,108.546165,,,
8391,23.308333,-259.539764,1451.213013,109.026566,,,
8392,23.311111,-259.497833,1451.409912,109.058159,,,
8393,23.313889,-257.875183,1449.07019,108.577103,,,
8394,23.316667,-259.483978,1451.419067,109.072502,,,
8395,23.319444,-259.479462,1451.415649,109.048706,,,
8396,23.322222,-259.460907,1451.438843,109.07489,,,
8397,23.325,-257.910828,1449.156616,108.773155,,,
8398,23.327778,-257.927704,1449.148438,108.783127,,,
8399,23.330556,-257.889313,1449.111938,108.800385,,,
8400,23.333333,-257.924133,1449.171997,108.819443,,,
8401,23.336111,-257.903107,1449.103516,108.850853,,,
8402,23.338889,-257.940155,1449.15564,108.848915,,,
8403,23.341667,-257.903259,1449.104248,108.874458,,,
8404,23.344444,-257.894775,1449.11731,108.852577,,,
8405,23.347222,-259.519501,1451.426025,109.046379,,,
8406,23.35,-259.486938,1451.437256,109.073532,,,
8407,23.352778,-259.492645,1451.43335,109.077393,,,
8408,23.355556,-259.474945,1451.423462,109.090088,,,
8409,23.358333,-259.515656,1451.24585,109.063095,,,
8410,23.361111,-259.540405,1451.233276,109.042374,,,
8411,23.363889,-258.387115,1449.630981,109.154076,,,
8412,23.366667,-259.439453,1451.224854,109.136917,,,
8413,23.369444,-259.555115,1451.20459,109.051979,,,
8414,23.372222,-259.542175,1451.204346,109.059013,,,
8415,23.375,-259.508667,1451.208984,109.084213,,,
8416,23.377778,-259.546753,1451.202148,109.039764,,,
8417,23.380556,-259.527435,1451.20874,109.065666,,,
8418,23.383333,-259.545197,1451.214966,109.051674,,,
8419,23.386111,-259.499908,1451.226318,109.099464,,,
8420,23.388889,-259.437653,1451.234985,109.153183,,,
8421,23.391667,-259.509949,1451.233521,109.078926,,,
8422,23.394444,-259.636566,1451.216309,108.996277,,,
8423,23.397222,-260.578613,1449.173706,108.652412,,,
8424,23.4,-259.477844,1451.062256,107.206741,,,
8425,23.402778,-258.37381,1449.674438,109.118088,,,
8426,23.405556,-259.629944,1451.814453,109.120171,,,
8427,23.408333,-259.483124,1451.778931,109.034477,,,
8428,23.411111,-259.684082,1452.616699,106.56662,,,
8429,23.413889,-259.433746,1453.098633,106.15786,,,
8430,23.416667,-259.699188,1452.765381,106.550415,,,
8431,23.419444,-259.697083,1452.771606,106.559158,,,
8432,23.422222,-257.889557,1449.143066,108.681915,,,
8433,23.425,-259.734314,1453.018555,106.406509,,,
8434,23.427778,-257.909485,1449.200562,108.700157,,,
8435,23.430556,-259.737579,1453.005981,106.415344,,,
8436,23.433333,-257.878754,1449.146606,108.652428,,,
8437,23.436111,-259.55069,1451.425171,109.038193,,,
8438,23.438889,-259.550079,1451.426392,109.077927,,,
8439,23.441667,-259.514954,1451.42688,109.098412,,,
8440,23.444444,-259.512573,1451.742188,109.062706,,,
8441,23.447222,-259.529633,1451.413574,109.115799,,,
8442,23.45,-259.504303,1451.402344,109.125519,,,
8443,23.452778,-258.412476,1449.608276,109.168617,,,
8444,23.455556,-259.519226,1451.397949,109.104851,,,
8445,23.458333,-258.425598,1449.619507,109.138237,,,
8446,23.461111,-259.499207,1451.399292,109.132988,,,
8447,23.463889,-259.656708,1451.202026,109.019806,,,
8448,23.466667,-258.437134,1449.634033,109.145355,,,
8449,23.469444,-259.522552,1451.739868,109.078331,,,
8450,23.472222,-259.515228,1451.74939,109.091972,,,
8451,23.475,-259.495422,1451.239258,109.148277,,,
8452,23.477778,-259.493744,1451.243652,109.148872,,,
8453,23.480556,-259.507324,1451.268188,109.164696,,,
8454,23.483333,-259.488525,1451.439575,109.177078,,,
8455,23.486111,-259.510376,1451.266357,109.170937,,,
8456,23.488889,-259.489594,1451.441772,109.152527,,,
8457,23.491667,-259.502716,1451.453247,109.146194,,,
8458,23.494444,-259.503387,1451.453369,109.158607,,,
8459,23.497222,-259.501343,1451.460815,109.160919,,,
8460,23.5,-259.501221,1451.453979,109.150215,,,
8461,23.502778,-258.008911,1449.067017,108.966202,,,
8462,23.505556,-259.509003,1451.442505,109.150208,,,
8463,23.508333,-259.588928,1451.421265,109.080032,,,
8464,23.511111,-257.995392,1449.081665,108.927803,,,
8465,23.513889,-257.983429,1449.087646,108.890594,,,
8466,23.516667,-258.005432,1449.129517,108.810783,,,
8467,23.519444,-257.977051,1449.082764,108.777504,,,
8468,23.522222,-257.960571,1449.103394,108.779846,,,
8469,23.525,-257.96051,1449.101685,108.709984,,,
8470,23.527778,-258.001343,1449.145874,108.723724,,,
8471,23.530556,-259.556763,1451.401123,109.14444,,,
8472,23.533333,-259.695526,1451.141235,109.055412,,,
8473,23.536111,-259.569397,1451.72937,109.08493,,,
8474,23.538889,-259.557068,1451.392944,109.148682,,,
8475,23.541667,-259.580505,1451.377075,109.13662,,,
8476,23.544444,-259.561859,1451.390869,109.148193,,,
8477,23.547222,-259.659424,1451.194336,109.077858,,,
8478,23.55,-259.618744,1451.219116,109.122437,,,
8479,23.552778,-259.664795,1451.208252,109.084717,,,
8480,23.555556,-259.648804,1451.220825,109.108047,,,
8481,23.558333,-259.535065,1451.240601,109.187241,,,
8482,23.561111,-259.541626,1451.238403,109.186989,,,
8483,23.563889,-259.54248,1451.759521,109.112442,,,
8484,23.566667,-259.539795,1451.247437,109.157784,,,
8485,23.569444,-259.536499,1451.242065,109.171066,,,
8486,23.572222,-259.55365,1451.256592,109.164131,,,
8487,23.575,-259.556335,1451.253906,109.164711,,,
8488,23.577778,-259.560913,1451.249023,109.148438,,,
8489,23.580556,-259.563568,1451.254272,109.155899,,,
8490,23.583333,-259.547516,1451.759277,109.122459,,,
8491,23.586111,-259.606903,1451.232056,109.119873,,,
8492,23.588889,-258.12088,1449.067627,109.192879,,,
8493,23.591667,-258.076508,1448.98999,109.083267,,,
8494,23.594444,-258.102112,1449.086426,109.117844,,,
8495,23.597222,-258.094696,1448.99353,108.988914,,,
8496,23.6,-258.074493,1449.005371,108.907478,,,
8497,23.602778,-258.08902,1449.085693,108.97464,,,
8498,23.605556,-258.05011,1449.010498,108.84877,,,
8499,23.608333,-258.029297,1449.063354,108.826775,,,
8500,23.611111,-258.022064,1449.070435,108.817894,,,
8501,23.613889,-259.808044,1452.680176,106.574478,,,
8502,23.616667,-258.003296,1449.079712,108.745728,,,
8503,23.619444,-259.841492,1452.953369,106.422981,,,
