Frame,Time (Seconds),X,Y,Z,X,Y,Z
339,0.941667,-263.013245,1449.668579,110.882736,-252.151138,1349.103638,100.073357
340,0.944444,-264.479156,1449.286133,110.087318,-252.180099,1349.173218,100.112328
341,0.947222,-263.024017,1449.677368,110.880814,-252.17894,1349.17749,100.116859
342,0.95,-264.472626,1449.282349,110.096085,-252.174469,1349.18103,100.124199
343,0.952778,-264.512939,1449.296387,110.172005,-252.17691,1349.181274,100.113907
344,0.955556,-264.483032,1449.312378,110.08683,-252.17688,1349.190552,100.099106
345,0.958333,-264.520233,1449.298584,110.157074,-252.17807,1349.191284,100.101357
346,0.961111,-264.516357,1449.309204,110.158897,-252.18132,1349.184082,100.107094
347,0.963889,-264.525299,1449.307373,110.171677,-252.184189,1349.194946,100.114983
348,0.966667,-262.909729,1449.759033,111.013077,-252.161743,1349.13855,100.065491
349,0.969444,-264.53183,1449.307007,110.162971,-252.178406,1349.191772,100.102257
350,0.972222,-262.949371,1449.673096,110.93943,-252.15593,1349.126953,100.070068
351,0.975,-264.516205,1449.283936,110.173836,-252.15947,1349.12793,100.06102
352,0.977778,-262.944794,1449.676147,110.942802,-252.15358,1349.118408,100.070946
353,0.980556,-264.516541,1449.290771,110.164749,-252.155151,1349.108521,100.051193
354,0.983333,-262.944244,1449.65979,110.933044,-252.148773,1349.110718,100.065636
355,0.986111,-264.52005,1449.288452,110.148193,-252.143768,1349.107422,100.070625
356,0.988889,-263.653687,1450.752441,109.236725,-252.146698,1349.101563,100.060081
357,0.991667,-264.514221,1449.277832,110.155678,-252.140076,1349.094116,100.062531
358,0.994444,-264.518921,1449.274048,110.156158,-252.143677,1349.093018,100.072876
359,0.997222,-264.522003,1449.270996,110.161697,-252.144333,1349.085205,100.072083
360,1,-263.653595,1450.626831,109.245491,-252.149643,1349.086914,100.066574
361,1.002778,-264.524109,1449.271729,110.160789,-252.141449,1349.083618,100.07621
362,1.005556,-264.519043,1449.266968,110.15284,-252.146454,1349.081543,100.079399
363,1.008333,-264.51239,1449.264771,110.160965,-252.144363,1349.072632,100.072807
364,1.011111,-264.512817,1449.275635,110.155838,-252.147705,1349.082886,100.07605
365,1.013889,-264.477081,1449.272339,110.08532,-252.148026,1349.084229,100.067261
366,1.016667,-264.482544,1449.274414,110.083504,-252.159058,1349.08374,100.077789
367,1.019444,-264.510376,1449.282471,110.158386,-252.154831,1349.089844,100.088875
368,1.022222,-264.521149,1449.277954,110.160156,-252.160934,1349.092896,100.086884
369,1.025,-264.517914,1449.283569,110.165207,-252.159149,1349.108032,100.090248
370,1.027778,-264.521057,1449.287842,110.16346,-252.162155,1349.107666,100.083633
371,1.030556,-264.522919,1449.298828,110.160789,-252.184692,1349.093384,100.098633
372,1.033333,-264.515015,1449.296509,110.156609,-252.209808,1349.140137,100.120041
373,1.036111,-264.5159,1449.302734,110.166008,-252.177261,1349.125122,100.086769
374,1.038889,-264.519623,1449.307495,110.166122,-252.191193,1349.175537,100.131302
375,1.041667,-264.512939,1449.318726,110.15107,-252.197861,1349.179199,100.108269
376,1.044444,-264.515747,1449.315674,110.157578,-252.213684,1349.160034,100.12133
377,1.047222,-264.514862,1449.31897,110.1576,-252.194458,1349.187622,100.113831
378,1.05,-264.486908,1449.325806,110.095131,-252.219772,1349.166016,100.12188
379,1.052778,-264.486725,1449.299194,110.173111,-252.200928,1349.19458,100.11393
380,1.055556,-264.485107,1449.296265,110.193054,-252.207108,1349.165405,100.130867
381,1.058333,-264.490112,1449.302612,110.175262,-252.215057,1349.168579,100.121849
382,1.061111,-264.496124,1449.303101,110.17511,-252.200455,1349.197021,100.102859
383,1.063889,-264.456879,1449.303345,110.10598,-252.215363,1349.171265,100.137115
384,1.066667,-264.479736,1449.302246,110.166603,-252.19252,1349.190063,100.109528
385,1.069444,-264.481354,1449.294189,110.175629,-252.172195,1349.135742,100.09024
386,1.072222,-264.47113,1449.320923,110.081337,-252.193863,1349.195313,100.106415
387,1.075,-264.476685,1449.287231,110.168968,-252.191864,1349.189209,100.120461
388,1.077778,-264.468567,1449.285645,110.167664,-252.165405,1349.121094,100.07785
389,1.080556,-262.457733,1447.791504,111.507484,-252.166367,1349.116943,100.082336
390,1.083333,-264.468842,1449.279053,110.1492,-252.165527,1349.103027,100.081032
391,1.086111,-262.930542,1449.652588,110.943672,-252.161774,1349.102539,100.0793
392,1.088889,-264.489258,1449.290405,110.151306,-252.166245,1349.101196,100.08419
393,1.091667,-263.011719,1449.65271,110.892883,-252.179947,1349.076172,100.09433
394,1.094444,-264.457031,1449.281982,110.078629,-252.162216,1349.093506,100.090126
395,1.097222,-262.996674,1449.650391,110.886978,-252.188446,1349.06311,100.084595
396,1.1,-264.493134,1449.28186,110.151337,-252.18103,1349.061768,100.099533
397,1.102778,-264.472443,1449.255981,110.163094,-252.177689,1349.061646,100.095413
398,1.105556,-264.46521,1449.286743,110.075027,-252.189697,1349.065063,100.081993
399,1.108333,-264.459503,1449.283569,110.081711,-252.182007,1349.060181,100.096466
400,1.111111,-264.496094,1449.28418,110.152855,-252.183914,1349.065674,100.111023
401,1.113889,-264.478821,1449.268799,110.166161,-252.183853,1349.074829,100.098747
402,1.116667,-264.470428,1449.269287,110.163528,-252.191895,1349.078735,100.086807
403,1.119444,-264.484314,1449.273315,110.169037,-252.216721,1349.135864,100.121277
404,1.122222,-264.46875,1449.282471,110.16153,-252.194077,1349.091919,100.101463
405,1.125,-264.469482,1449.304565,110.093536,-252.217346,1349.148193,100.130325
406,1.127778,-264.476074,1449.282104,110.170731,-252.219315,1349.149292,100.116631
407,1.130556,-262.499115,1447.783325,111.507858,-252.219055,1349.165771,100.145493
408,1.133333,-262.496674,1447.779663,111.48098,-252.229752,1349.161011,100.13829
409,1.136111,-264.503174,1449.321533,110.169975,-252.229691,1349.17041,100.144157
410,1.138889,-264.479187,1449.306885,110.182869,-252.235718,1349.165039,100.134636
411,1.141667,-264.473602,1449.32312,110.0961,-252.231033,1349.169434,100.150864
412,1.144444,-264.494415,1449.305054,110.184998,-252.233002,1349.171021,100.156906
413,1.147222,-264.51413,1449.322021,110.166641,-252.233856,1349.17688,100.156044
414,1.15,-264.51178,1449.316162,110.178833,-252.231903,1349.169434,100.152634
415,1.152778,-264.498047,1449.293823,110.174606,-252.232132,1349.170654,100.146141
416,1.155556,-264.509796,1449.312256,110.175491,-252.221649,1349.164307,100.156494
417,1.158333,-264.512329,1449.30835,110.16877,-252.223785,1349.162476,100.149361
418,1.161111,-264.516663,1449.309326,110.180023,-252.22171,1349.160645,100.147972
419,1.163889,-264.483765,1449.2948,110.097267,-252.232315,1349.154785,100.143394
420,1.166667,-264.505066,1449.266968,110.197632,-252.206329,1349.087158,100.113106
421,1.169444,-264.515381,1449.289185,110.16951,-252.197891,1349.088135,100.12748
422,1.172222,-264.512299,1449.277832,110.162262,-252.197983,1349.08313,100.112167
423,1.175,-264.494904,1449.249146,110.17411,-252.194611,1349.077881,100.119438
424,1.177778,-264.490875,1449.243774,110.175873,-252.198303,1349.077637,100.113144
425,1.180556,-264.513062,1449.261719,110.168068,-252.195709,1349.059814,100.115555
426,1.183333,-264.498047,1449.266113,110.167206,-252.194382,1349.061646,100.105621
427,1.186111,-264.481476,1449.259155,110.082489,-252.196289,1349.059448,100.094757
428,1.188889,-264.518097,1449.261475,110.163612,-252.198303,1349.05249,100.094826
429,1.191667,-264.519684,1449.258179,110.163498,-252.190201,1349.060303,100.12001
430,1.194444,-264.515198,1449.265869,110.166283,-252.194855,1349.058594,100.106354
431,1.197222,-264.503662,1449.26123,110.173248,-252.187698,1349.056519,100.109566
432,1.2,-264.512573,1449.262817,110.162895,-252.189163,1349.062622,100.121132
433,1.202778,-264.522644,1449.265869,110.165421,-252.197296,1349.061157,100.091736
434,1.205556,-264.465027,1449.246826,110.092789,-252.190765,1349.072021,100.098824
435,1.208333,-264.512695,1449.275391,110.169228,-252.195236,1349.078613,100.097542
436,1.211111,-264.507935,1449.28125,110.162949,-252.193268,1349.080811,100.104973
437,1.213889,-264.509918,1449.287476,110.167099,-252.1931,1349.082153,100.10524
438,1.216667,-264.501282,1449.267334,110.200409,-252.197418,1349.098145,100.108101
439,1.219444,-264.524628,1449.291504,110.166046,-252.193329,1349.100708,100.103683
440,1.222222,-264.519196,1449.287842,110.171257,-252.193359,1349.105835,100.101013
441,1.225,-264.501617,1449.296997,110.179169,-252.22084,1349.165894,100.138756
442,1.227778,-264.522827,1449.286621,110.182625,-252.225876,1349.16333,100.157707
443,1.230556,-264.501495,1449.276123,110.20285,-252.206116,1349.112183,100.113495
444,1.233333,-264.525482,1449.294678,110.180412,-252.222534,1349.169067,100.13578
445,1.236111,-264.51004,1449.288696,110.175789,-252.224945,1349.161743,100.112038
446,1.238889,-264.518127,1449.294189,110.172806,-252.223434,1349.157104,100.135895
447,1.241667,-264.517944,1449.284668,110.190765,-252.232132,1349.158081,100.130058
448,1.244444,-264.494873,1449.278687,110.10141,-252.226944,1349.15564,100.132385
449,1.247222,-264.534729,1449.285767,110.171715,-252.224533,1349.13855,100.135017
450,1.25,-264.535461,1449.279053,110.186981,-252.211334,1349.080078,100.100983
451,1.252778,-264.531036,1449.265137,110.180359,-252.203461,1349.071289,100.096954
452,1.255556,-264.492676,1449.269653,110.10289,-252.206055,1349.065796,100.079834
453,1.258333,-264.529083,1449.25415,110.175133,-252.208801,1349.067139,100.094238
454,1.261111,-264.492889,1449.259766,110.094254,-252.204483,1349.060425,100.091179
455,1.263889,-264.519287,1449.254517,110.167183,-252.2052,1349.058594,100.091972
456,1.266667,-264.511414,1449.251343,110.164452,-252.198822,1349.054321,100.081291
457,1.269444,-264.479675,1449.258423,110.092567,-252.202087,1349.047852,100.077667
458,1.272222,-264.485992,1449.253662,110.098793,-252.198135,1349.049438,100.090683
459,1.275,-264.489014,1449.259155,110.089935,-252.19664,1349.053467,100.080505
460,1.277778,-264.515045,1449.258667,110.167694,-252.194229,1349.058472,100.09082
461,1.280556,-264.507385,1449.262451,110.168274,-252.195389,1349.065308,100.079086
462,1.283333,-264.519867,1449.263672,110.175072,-252.203369,1349.066895,100.083298
463,1.286111,-264.510162,1449.2771,110.166786,-252.182129,1349.073242,100.083092
464,1.288889,-264.512115,1449.27832,110.162048,-252.191574,1349.083008,100.090057
465,1.291667,-264.502228,1449.289429,110.154106,-252.19252,1349.0802,100.099014
466,1.294444,-264.502655,1449.293579,110.168381,-252.189819,1349.086548,100.084595
467,1.297222,-264.485443,1449.266724,110.17659,-252.190506,1349.09082,100.071587
468,1.3,-264.476044,1449.265625,110.17234,-252.194946,1349.100952,100.077644
469,1.302778,-264.505127,1449.296875,110.162598,-252.196991,1349.098145,100.08638
470,1.305556,-264.480774,1449.278687,110.173706,-252.194016,1349.083496,100.080658
471,1.308333,-264.484222,1449.268799,110.179596,-252.192978,1349.092651,100.085014
472,1.311111,-264.458099,1449.274292,110.099426,-252.198898,1349.097046,100.09417
473,1.313889,-264.514252,1449.294678,110.172966,-252.204514,1349.095947,100.076393
474,1.316667,-264.50827,1449.2948,110.168854,-252.209656,1349.096313,100.078468
475,1.319444,-264.496124,1449.268311,110.174065,-252.210373,1349.09082,100.08004
476,1.322222,-264.49762,1449.264404,110.181335,-252.213272,1349.094482,100.084023
477,1.325,-264.518036,1449.288818,110.167336,-252.209152,1349.085449,100.078613
478,1.327778,-264.499512,1449.263428,110.175697,-252.211487,1349.09082,100.088684
479,1.330556,-264.522614,1449.28833,110.163216,-252.212372,1349.078125,100.070114
480,1.333333,-264.490631,1449.287598,110.098579,-252.214813,1349.082764,100.087105
481,1.336111,-264.528046,1449.283569,110.168724,-252.220474,1349.0802,100.08345
482,1.338889,-264.485931,1449.26709,110.107368,-252.220428,1349.080444,100.075966
483,1.341667,-264.517517,1449.285767,110.162643,-252.213959,1349.077026,100.084129
484,1.344444,-264.492462,1449.286133,110.090752,-252.211899,1349.082153,100.091492
485,1.347222,-263.067017,1449.672974,110.899223,-252.217239,1349.077026,100.085739
486,1.35,-264.484192,1449.284912,110.100243,-252.213211,1349.083374,100.08107
487,1.352778,-263.080231,1449.664063,110.922852,-252.216309,1349.08374,100.085518
488,1.355556,-264.486481,1449.289063,110.095886,-252.207809,1349.083374,100.09066
489,1.358333,-263.093994,1449.689697,110.904366,-252.208527,1349.093018,100.088997
490,1.361111,-264.510834,1449.299927,110.163986,-252.200424,1349.094604,100.088852
491,1.363889,-262.969971,1449.680054,110.941208,-252.194946,1349.086548,100.097359
492,1.366667,-264.505829,1449.302368,110.165558,-252.196136,1349.105103,100.098488
493,1.369444,-262.969391,1449.693726,110.942368,-252.177216,1349.120728,100.078339
494,1.372222,-264.480896,1449.308228,110.09156,-252.17453,1349.124268,100.090637
495,1.375,-262.940125,1449.687988,110.94838,-252.174911,1349.123657,100.070663
496,1.377778,-264.504913,1449.307129,110.15612,-252.173874,1349.125854,100.073112
497,1.380556,-262.947571,1449.694092,110.937126,-252.16687,1349.124023,100.067047
498,1.383333,-264.503143,1449.307739,110.152496,-252.170258,1349.124878,100.085587
499,1.386111,-263.034058,1449.709473,110.898293,-252.163254,1349.125366,100.065704
500,1.388889,-264.500854,1449.309204,110.146736,-252.165771,1349.122314,100.072342
501,1.391667,-264.479401,1449.284546,110.164063,-252.166626,1349.115356,100.059082
502,1.394444,-264.50708,1449.298218,110.152847,-252.162933,1349.117554,100.080734
503,1.397222,-264.497009,1449.299683,110.144295,-252.15683,1349.110107,100.062019
504,1.4,-263.632935,1450.730713,109.198471,-252.158493,1349.113037,100.076813
505,1.402778,-264.483948,1449.265747,110.155998,-252.156403,1349.112305,100.081596
506,1.405556,-264.50882,1449.2854,110.145851,-252.157654,1349.097046,100.069847
507,1.408333,-264.51236,1449.285889,110.145004,-252.163177,1349.099121,100.074585
508,1.411111,-264.492676,1449.263428,110.153481,-252.168152,1349.102051,100.072021
509,1.413889,-264.505524,1449.281128,110.144005,-252.164749,1349.102905,100.072815
510,1.416667,-264.511047,1449.276855,110.157715,-252.175903,1349.081177,100.090515
511,1.419444,-264.506195,1449.269043,110.155083,-252.165222,1349.097534,100.066795
512,1.422222,-264.515442,1449.282104,110.147003,-252.166962,1349.095703,100.072754
513,1.425,-264.521698,1449.276489,110.153099,-252.173965,1349.100952,100.076408
514,1.427778,-263.654266,1450.736694,109.227119,-252.170288,1349.099243,100.076622
515,1.430556,-264.508667,1449.275024,110.153839,-252.161865,1349.10083,100.080208
516,1.433333,-264.52179,1449.279907,110.155014,-252.159683,1349.104126,100.084381
517,1.436111,-264.52243,1449.285522,110.164635,-252.167023,1349.110474,100.07711
518,1.438889,-264.48764,1449.291992,110.091896,-252.167191,1349.112549,100.09774
519,1.441667,-264.528259,1449.286133,110.166023,-252.188232,1349.179199,100.123474
520,1.444444,-264.527771,1449.301392,110.169174,-252.190018,1349.183594,100.112511
521,1.447222,-264.513733,1449.292847,110.158951,-252.180252,1349.178223,100.104858
522,1.45,-264.517792,1449.296875,110.165733,-252.179779,1349.181396,100.118652
523,1.452778,-264.47998,1449.310425,110.093269,-252.180344,1349.181152,100.125771
524,1.455556,-263.658112,1450.767334,109.256653,-252.175247,1349.191406,100.136978
525,1.458333,-264.47467,1449.308594,110.091469,-252.179169,1349.192017,100.128365
526,1.461111,-263.655334,1450.75769,109.245789,-252.171631,1349.190186,100.123245
527,1.463889,-264.502136,1449.32312,110.157326,-252.149521,1349.128662,100.098618
528,1.466667,-264.501221,1449.318115,110.158127,-252.158966,1349.196655,100.132858
529,1.469444,-264.494354,1449.312866,110.169792,-252.171875,1349.187866,100.108994
530,1.472222,-263.646637,1450.763306,109.24958,-252.141602,1349.124756,100.080528
531,1.475,-262.976654,1449.773071,110.961189,-252.166214,1349.180542,100.11412
532,1.477778,-264.463257,1449.30188,110.074066,-252.149277,1349.117798,100.092262
533,1.480556,-264.484558,1449.274292,110.035355,-252.141449,1349.11499,100.077431
534,1.483333,-263.650177,1450.745972,109.235031,-252.163879,1349.163818,100.096931
535,1.486111,-264.541107,1449.280029,110.104713,-252.143921,1349.107178,100.075592
536,1.488889,-263.65686,1450.748535,109.23632,-252.139832,1349.094238,100.080215
537,1.491667,-264.507202,1449.268799,110.143463,-252.141022,1349.086914,100.077263
538,1.494444,-263.658447,1450.734253,109.209457,-252.142822,1349.080322,100.080803
539,1.497222,-264.524628,1449.262817,110.152763,-252.141083,1349.077881,100.083595
540,1.5,-263.64566,1450.729858,109.228119,-252.139603,1349.073364,100.082687
541,1.502778,-264.516144,1449.257568,110.156548,-252.145523,1349.074585,100.079071
542,1.505556,-263.660889,1450.719116,109.203201,-252.153214,1349.078125,100.098526
543,1.508333,-264.52124,1449.253296,110.152298,-252.147369,1349.074707,100.082436
