"","t","x1","y1","z1","x2","y2","z2"
"8057",22.377778,-257.3169902,1450.206103,107.4763598,-285.9469362,1390.149756,115.5533176
"8058",22.380556,-257.2336547,1450.997798,107.0468032,-285.0778016,1389.944848,115.5432306
"8059",22.383333,-257.2635467,1450.7677,107.066046,-285.08125,1389.942187,115.5331436
"8060",22.386111,-257.2304222,1450.496924,107.913742,-285.08125,1389.942187,115.5230566
"8061",22.388889,-257.3596377,1450.628833,107.3669068,-285.0822266,1389.933109,115.5129696
"8062",22.391667,-257.3405626,1450.814258,106.9710526,-285.0822266,1389.933109,115.5028826
"8063",22.394444,-257.2473347,1450.543213,107.4102846,-285.0822266,1389.933109,115.3927956
"8064",22.397222,-257.339805,1450.661645,108.8601762,-285.0822266,1389.933109,115.2827086
"8065",22.4,-257.359734,1450.534883,108.5504304,-285.0822266,1389.933109,115.1726216
"8066",22.402778,-257.4848913,1450.730986,106.7581402,-285.0778932,1389.911377,115.0625346
"8067",22.405556,-257.4428595,1450.427437,107.6170304,-285.0778932,1389.911377,114.9524476
"8068",22.408333,-257.5810891,1451.012617,107.915094,-285.0778932,1389.911377,114.8423606
"8069",22.411111,-257.2311137,1450.255518,107.9636568,-285.0778932,1389.911377,115.4322736
"8070",22.413889,-257.3060158,1450.541358,106.9983918,-285.072754,1389.897046,115.4221866
"8071",22.416667,-257.4977374,1450.562451,107.8566604,-285.072754,1389.897046,115.4120996
"8072",22.419444,-257.4401164,1450.374561,107.5147888,-285.072754,1389.897046,115.4020126
"8073",22.422222,-257.1718218,1450.623091,108.53217,-285.072754,1389.897046,115.3919256
"8074",22.425,-257.4811579,1450.255688,107.585756,-285.072754,1389.897046,115.3818386
"8075",22.427778,-257.3273797,1450.574487,108.3912506,-285.072754,1389.897046,115.3717516
"8076",22.430556,-257.4763523,1450.498213,107.4668244,-285.072754,1389.897046,115.3616646
"8077",22.433333,-257.3347831,1450.55481,107.982678,-285.072754,1389.897046,115.3515776
"8078",22.436111,-257.4370006,1450.654365,107.4817658,-285.072754,1389.897046,115.3414906
"8079",22.438889,-257.130371,1450.347261,108.6542892,-285.072754,1389.897046,115.3314036
"8080",22.441667,-257.2231188,1450.024487,107.7512298,-285.072754,1389.897046,115.3213166
"8081",22.444444,-257.5277092,1450.92315,107.9546556,-285.072754,1389.897046,115.3112296
"8082",22.447222,-257.1945693,1449.727051,108.0183686,-285.072754,1389.897046,115.3011426
"8083",22.45,-257.2366427,1450.604883,107.9324874,-285.072754,1389.897046,112.5852236
"8084",22.452778,-257.4221722,1450.501607,108.3270018,-285.072754,1389.897046,112.5852236
"8085",22.455556,-257.3236678,1450.126148,107.852809,-285.072754,1389.897046,112.5852236
"8086",22.458333,-257.2788897,1450.134639,107.9099838,-285.072754,1389.897046,112.5852236
"8087",22.461111,-257.3503193,1450.628858,107.805673,-285.072754,1389.897046,112.5852236
"8088",22.463889,-257.4462753,1450.653516,108.2695404,-285.072754,1389.897046,112.5852236
"8089",22.466667,-257.3912684,1450.465601,108.177507,-285.072754,1389.897046,112.5852236
"8090",22.469444,-257.4608084,1450.764038,107.5132768,-285.072754,1389.897046,112.5852236
"8091",22.472222,-257.4619549,1450.91919,108.0240876,-285.072754,1389.897046,112.5852236
"8092",22.475,-257.4148602,1450.668823,107.141777,-285.072754,1389.897046,112.5852236
"8093",22.477778,-257.4991447,1450.901465,108.0493952,-285.072754,1389.897046,112.5852236
"8094",22.480556,-257.4862799,1450.508013,107.682292,-285.072754,1389.897046,112.5852236
"8095",22.483333,-257.4093082,1450.987476,109.287004,-285.072754,1389.897046,112.5852236
"8096",22.486111,-257.6376308,1450.733447,107.4226256,-285.072754,1389.897046,112.5852236
"8097",22.488889,-257.4723105,1450.800049,107.9903306,-285.072754,1389.897046,112.5852236
"8098",22.491667,-257.4498255,1450.503858,108.6315596,-285.072754,1389.897046,112.5852236
"8099",22.494444,-257.6315412,1451.225239,107.9369706,-285.072754,1389.897046,112.5852236
"8100",22.497222,-257.4867156,1450.592671,108.0117492,-285.072754,1389.897046,112.5852236
"8101",22.5,-257.5340833,1451.175562,108.1503234,-285.072754,1389.897046,112.5852236
"8102",22.502778,-257.4501078,1450.379028,107.7318832,-285.072754,1389.897046,112.5852236
"8103",22.505556,-257.2869022,1450.694941,108.0154012,-285.072754,1389.897046,112.5852236
"8104",22.508333,-257.7935942,1450.845112,107.0110138,-285.072754,1389.897046,112.5852236
"8105",22.511111,-257.4801932,1450.385352,108.5328796,-285.072754,1389.897046,112.5852236
"8106",22.513889,-257.6586729,1450.794922,107.5676414,-285.072754,1389.897046,112.5852236
"8107",22.516667,-257.4310116,1450.383984,109.1826966,-285.072754,1389.897046,112.5852236
"8108",22.519444,-257.5018519,1450.528223,107.6145186,-285.072754,1389.897046,112.5852236
"8109",22.522222,-257.4316349,1450.929883,108.5566832,-285.072754,1389.897046,112.5852236
"8110",22.525,-257.4015656,1450.55542,107.2202484,-285.072754,1389.897046,112.5852236
"8111",22.527778,-257.4687524,1450.597998,108.3438354,-285.072754,1389.897046,112.5852236
"8112",22.530556,-257.6305084,1450.108667,107.5996658,-285.072754,1389.897046,112.5852236
"8113",22.533333,-257.5506326,1450.650122,108.8106628,-285.072754,1389.897046,112.5852236
"8114",22.536111,-257.4863298,1450.506757,107.712233,-285.072754,1389.897046,112.5852236
"8115",22.538889,-257.7906392,1450.87102,109.143602,-285.072754,1389.897046,112.5852236
"8116",22.541667,-257.5098452,1450.871899,107.7003524,-285.072754,1389.897046,112.5852236
"8117",22.544444,-257.6824871,1450.991699,108.4857332,-285.072754,1389.897046,112.5852236
"8118",22.547222,-257.6420603,1450.499854,107.5741652,-285.072754,1389.897046,112.5852236
"8119",22.55,-257.4554074,1450.177656,108.3634642,-285.072754,1389.897046,112.5852236
"8120",22.552778,-257.4321167,1450.667549,108.1114074,-285.072754,1389.897046,112.5852236
"8121",22.555556,-257.5433059,1450.983638,107.9774186,-285.072754,1389.897046,112.5852236
"8122",22.558333,-257.654329,1450.734492,107.5358976,-285.072754,1389.897046,112.5852236
"8123",22.561111,-257.5259617,1451.182222,107.9586778,-285.072754,1389.897046,112.5852236
"8124",22.563889,-257.7722134,1450.79397,107.6370376,-286.4404542,1378.87688,114.7523516
"8125",22.566667,-257.5739721,1450.938521,108.0587508,-286.4404542,1378.87688,114.7523516
"8126",22.569444,-257.6501915,1450.763281,107.545636,-286.4420106,1378.849683,114.7561234
"8127",22.572222,-257.4435634,1450.780107,107.7171982,-286.4420106,1378.849683,114.7561234
"8128",22.575,-257.6224427,1450.528393,107.6912368,-286.4420106,1378.849683,114.7561234
"8129",22.577778,-257.6089257,1451.147144,108.1153872,-286.444867,1378.8323,114.7505052
"8130",22.580556,-257.5278096,1450.818696,107.6885972,-286.443097,1378.826001,114.755089
"8131",22.583333,-257.6948755,1450.468286,108.1417312,-286.4436464,1378.821826,114.7585664
"8132",22.586111,-257.3287072,1450.595679,107.6446442,-286.4457338,1378.81687,114.7553286
"8133",22.588889,-257.6163381,1450.611743,108.1762054,-286.4487184,1378.813818,114.7520448
"8134",22.591667,-257.3030803,1450.40354,107.6950512,-286.4490846,1378.811377,114.7527102
"8135",22.594444,-257.6302176,1450.591699,108.1946306,-286.4540406,1378.824341,114.7478624
"8136",22.597222,-257.4279689,1450.468335,107.7334702,-286.4492188,1378.800024,114.752054
"8137",22.6,-257.6674627,1451.150904,108.1484344,-286.4492188,1378.800024,114.752054
"8138",22.602778,-257.5927829,1450.406787,107.7452682,-286.4492188,1378.800024,114.752054
"8139",22.605556,-257.6567281,1450.504737,108.4804808,-286.4492188,1378.800024,114.752054
"8140",22.608333,-257.7715875,1450.82207,107.7873152,-286.4492188,1378.800024,114.752054
"8141",22.611111,-257.538459,1450.559058,108.6377274,-286.4492188,1378.800024,114.752054
"8142",22.613889,-257.6519751,1450.55415,107.776715,-286.4492188,1378.800024,114.752054
"8143",22.616667,-257.5676922,1450.75874,107.7983948,-286.4492188,1378.800024,114.752054
"8144",22.619444,-257.342976,1449.987695,107.7447434,-286.4492188,1378.800024,114.752054
"8145",22.622222,-257.5761862,1450.369482,108.1763412,-286.4492188,1378.800024,114.752054
"8146",22.625,-257.624583,1450.072046,107.7813018,-286.4492188,1378.800024,114.752054
"8147",22.627778,-257.5437722,1450.867969,108.1499404,-286.4492188,1378.800024,114.752054
"8148",22.630556,-257.6137848,1450.5573,107.7616746,-286.4492188,1378.800024,114.752054
"8149",22.633333,-257.6348437,1450.756372,108.1127548,-286.4492188,1378.800024,114.752054
"8150",22.636111,-257.5265631,1450.449756,107.710362,-286.4492188,1378.800024,114.752054
"8151",22.638889,-257.4994727,1450.862012,108.0417756,-286.4364564,1378.424805,114.7151566
"8152",22.641667,-257.5787867,1450.573242,107.7797532,-286.437494,1378.42417,114.7129564
"8153",22.644444,-257.6032522,1450.559004,108.0992446,-286.4394532,1378.422827,114.7110422
"8154",22.647222,-257.5329254,1450.42395,107.674228,-286.4317444,1378.418164,114.7091096
"8155",22.65,-257.5873378,1450.384351,108.152609,-286.428418,1378.411645,114.710054
"8156",22.652778,-257.5331049,1450.259981,107.5477494,-286.4286012,1378.410937,114.7104668
"8157",22.655556,-257.5207303,1450.605957,107.7843216,-286.4262268,1378.406372,114.7104722
"8158",22.658333,-257.2746027,1450.131079,107.7870636,-286.4246766,1378.401318,114.7091858
"8159",22.661111,-257.5375406,1450.688647,108.0565598,-286.4299378,1378.400122,114.7079118
"8160",22.663889,-257.3463609,1450.143452,107.6330614,-286.4234376,1378.392309,114.7074784
"8161",22.666667,-257.4712243,1450.160493,108.1827316,-286.4197144,1378.390185,114.7050966
"8162",22.669444,-257.5745043,1450.233736,107.6006364,-286.421344,1378.383276,114.70961
"8163",22.672222,-257.4240485,1450.558027,107.4782882,-286.4202576,1378.377124,114.7089798
"8164",22.675,-257.5626526,1450.149165,107.3831544,-286.4130616,1378.37102,114.7096864
"8165",22.677778,-257.5336392,1450.45437,108.0375718,-286.4058656,1378.364917,114.710493
"8166",22.680556,-257.5764658,1450.139058,107.385904,-286.4127198,1378.36145,114.7104058
"8167",22.683333,-257.5434723,1450.083061,108.0582642,-286.4127198,1378.36145,114.7104058
"8168",22.686111,-257.706996,1450.340679,107.2781984,-286.4127198,1378.36145,114.7104058
"8169",22.688889,-257.6616346,1450.018848,108.6591324,-286.4127198,1378.36145,114.7104058
"8170",22.691667,-257.3875401,1450.059644,108.1515198,-286.4127198,1378.36145,114.7104058
"8171",22.694444,-257.4961642,1450.459359,107.5755632,-286.4127198,1378.36145,114.7104058
"8172",22.697222,-257.4726365,1450.435864,106.9555558,-286.4127198,1378.36145,114.7104058
"8173",22.7,-257.5309262,1450.45918,107.4672654,-286.4127198,1378.36145,114.7104058
"8174",22.702778,-257.1329151,1449.751294,107.841017,-286.4127198,1378.36145,114.7104058
"8175",22.705556,-257.5849096,1450.104565,107.7522856,-286.4127198,1378.36145,114.7104058
"8176",22.708333,-257.3621665,1450.482569,107.5846528,-286.4127198,1378.36145,114.7104058
"8177",22.711111,-257.7390185,1450.701685,108.3413694,-286.4127198,1378.36145,114.7104058
"8178",22.713889,-257.3490843,1450.630493,107.966014,-286.4127198,1378.36145,114.7104058
"8179",22.716667,-257.5937845,1450.458105,108.5415742,-286.4127198,1378.36145,114.7104058
"8180",22.719444,-257.4974947,1449.986641,107.690056,-286.4127198,1378.36145,114.7104058
"8181",22.722222,-257.5895208,1450.847236,108.261676,-286.4127198,1378.36145,114.7104058
"8182",22.725,-257.3909591,1450.547822,107.8876892,-286.4127198,1378.36145,114.7104058
"8183",22.727778,-257.5765627,1450.714253,107.6880828,-286.4127198,1378.36145,114.7104058
"8184",22.730556,-257.4977536,1450.532734,107.9263656,-286.4127198,1378.36145,114.7104058
"8185",22.733333,-257.6884274,1450.872676,108.5433594,-286.4127198,1378.36145,114.7104058
"8186",22.736111,-257.7556162,1450.760127,107.7279984,-286.4127198,1378.36145,114.7104058
"8187",22.738889,-257.8184698,1450.83249,108.3292402,-286.4127198,1378.36145,114.7104058
"8188",22.741667,-257.2912988,1450.868599,107.8168624,-286.4127198,1378.36145,114.7104058
"8189",22.744444,-257.799324,1450.379443,107.6774172,-286.4127198,1378.36145,114.7104058
"8190",22.747222,-257.4174949,1450.490972,108.7931868,-286.4127198,1378.36145,114.7104058
"8191",22.75,-257.8340836,1450.161304,108.4769684,-286.4127198,1378.36145,114.7104058
"8192",22.752778,-257.7428512,1450.472017,108.3593506,-286.4127198,1378.36145,114.7104058
"8193",22.755556,-257.5404892,1450.105713,108.2474746,-286.4127198,1378.36145,114.7104058
"8194",22.758333,-257.6048983,1450.830718,108.1478272,-286.4127198,1378.36145,114.7104058
"8195",22.761111,-257.5642912,1450.2898,107.0505828,-286.4127198,1378.36145,114.7104058
"8196",22.763889,-257.5087247,1450.199854,108.0963396,-286.4127198,1378.36145,114.7104058
"8197",22.766667,-257.8188605,1449.915108,108.0906524,-286.4127198,1378.36145,114.7104058
"8198",22.769444,-257.6657791,1450.316431,108.8117308,-286.4127198,1378.36145,114.7104058
"8199",22.772222,-257.5243512,1450.284351,107.1987868,-286.4127198,1378.36145,114.7104058
"8200",22.775,-257.6011505,1450.258027,107.9841522,-286.4127198,1378.36145,114.7104058
"8201",22.777778,-257.5472244,1450.422192,107.313176,-286.4127198,1378.36145,114.7104058
"8202",22.780556,-257.6104176,1449.961788,107.3426222,-286.4127198,1378.36145,114.7104058
"8203",22.783333,-257.5221947,1450.07939,107.4927858,-286.4127198,1378.36145,114.7104058
"8204",22.786111,-257.48698,1449.94499,107.607669,-286.4127198,1378.36145,114.7104058
"8205",22.788889,-257.6418077,1450.314131,107.5891892,-286.4127198,1378.36145,114.7104058
"8206",22.791667,-257.5257587,1450.374751,107.5622276,-286.4127198,1378.36145,114.7104058
"8207",22.794444,-257.8272149,1450.208325,107.9665742,-286.4127198,1378.36145,114.7104058
"8208",22.797222,-257.3027311,1450.359346,107.6410402,-286.4127198,1378.36145,114.7104058
"8209",22.8,-257.7726999,1450.680977,108.0287582,-286.4127198,1378.36145,114.7104058
"8210",22.802778,-257.5451732,1450.408662,107.61573,-286.4127198,1378.36145,114.7104058
"8211",22.805556,-257.7391993,1450.652583,108.1364014,-286.4127198,1378.36145,114.7104058
"8212",22.808333,-257.5435655,1450.191792,107.5907928,-286.4127198,1378.36145,114.7104058
"8213",22.811111,-257.5319281,1450.210273,108.0530624,-286.4127198,1378.36145,114.7104058
"8214",22.813889,-257.5264519,1450.042768,107.6225146,-286.4127198,1378.36145,114.7104058
"8215",22.816667,-257.5515071,1450.372505,107.7100006,-286.4127198,1378.36145,114.7104058
"8216",22.819444,-257.5395804,1449.986333,107.7164352,-286.4127198,1378.36145,114.7104058
"8217",22.822222,-257.7307265,1450.652559,108.1187132,-286.4127198,1378.36145,114.7104058
"8218",22.825,-257.630299,1450.532153,107.5853424,-286.4127198,1378.36145,114.7104058
"8219",22.827778,-257.5462697,1450.338423,108.1559172,-286.4127198,1378.36145,114.7104058
"8220",22.830556,-257.8680335,1450.707866,107.6299348,-286.4127198,1378.36145,114.7104058
"8221",22.833333,-257.6431837,1450.217012,108.5978134,-286.4127198,1378.36145,114.7104058
"8222",22.836111,-257.6369172,1450.674712,107.6369018,-286.4127198,1378.36145,114.7104058
"8223",22.838889,-257.7166384,1449.676494,107.5330814,-286.4127198,1378.36145,114.7104058
"8224",22.841667,-258.0244564,1450.499243,107.7544966,-286.4127198,1378.36145,114.7104058
"8225",22.844444,-257.6348878,1449.789087,107.7988496,-286.4127198,1378.36145,114.7104058
"8226",22.847222,-257.8161341,1450.158789,108.0172088,-286.4127198,1378.36145,114.7104058
"8227",22.85,-257.9758632,1450.007324,107.0838242,-286.4127198,1378.36145,114.7104058
"8228",22.852778,-257.8774745,1450.132251,107.6041196,-286.4127198,1378.36145,114.7104058
"8229",22.855556,-257.6792721,1450.597876,107.3576188,-286.4127198,1378.36145,114.7104058
"8230",22.858333,-257.6565568,1450.35061,108.3471742,-286.4127198,1378.36145,114.7104058
"8231",22.861111,-257.8708436,1450.516333,107.6980864,-286.4127198,1378.36145,114.7104058
"8232",22.863889,-257.6987253,1450.574316,107.9958342,-286.4127198,1378.36145,114.7104058
"8233",22.866667,-257.5457544,1450.267143,107.8059646,-286.4127198,1378.36145,114.7104058
"8234",22.869444,-257.833297,1450.971118,107.9680696,-286.4127198,1378.36145,114.7104058
"8235",22.872222,-257.8932622,1450.165483,107.6356752,-286.4127198,1378.36145,114.7104058
"8236",22.875,-257.7456844,1450.672954,108.1826018,-286.4127198,1378.36145,114.7104058
"8237",22.877778,-257.7356993,1450.724165,107.6118436,-286.4127198,1378.36145,114.7104058
"8238",22.880556,-257.646335,1450.131514,108.295372,-286.4127198,1378.36145,114.7104058
"8239",22.883333,-257.5573032,1450.470361,107.6270918,-286.4127198,1378.36145,114.7104058
"8240",22.886111,-257.564254,1450.329414,108.3772824,-286.602582,1378.199438,114.6880936
"8241",22.888889,-257.5939586,1450.667305,107.5808928,-286.602582,1378.199438,114.6880936
"8242",22.891667,-257.9094038,1450.928995,108.0947174,-286.602582,1378.199438,114.6880936
"8243",22.894444,-257.5408749,1450.837983,107.5913436,-286.602582,1378.199438,114.6880936
"8244",22.897222,-257.7381523,1450.82397,108.1044356,-286.602582,1378.199438,114.6880936
"8245",22.9,-257.6491478,1450.806099,107.6101258,-286.602582,1378.199438,114.6880936
"8246",22.902778,-257.799906,1450.809082,107.7159348,-286.602582,1378.199438,114.6880936
"8247",22.905556,-257.6813274,1450.461543,107.6550902,-286.602582,1378.199438,114.6880936
"8248",22.908333,-257.8783826,1451.185859,108.0835832,-286.602582,1378.199438,114.6880936
"8249",22.911111,-257.7067772,1450.433447,107.6382266,-286.602582,1378.199438,114.6880936
"8250",22.913889,-257.8368292,1450.416821,108.053345,-286.602582,1378.199438,114.6880936
"8251",22.916667,-257.6261884,1450.858784,107.8028822,-286.602582,1378.199438,114.6880936
"8252",22.919444,-257.7144807,1450.955102,108.1580506,-286.602582,1378.199438,114.6880936
"8253",22.922222,-257.6351889,1450.75271,107.7152862,-286.602582,1378.199438,114.6880936
"8254",22.925,-257.8037704,1450.918066,108.1997162,-286.602582,1378.199438,114.6880936
"8255",22.927778,-257.7012336,1450.911157,107.8790602,-286.602582,1378.199438,114.6880936
"8256",22.930556,-257.7694083,1450.548535,108.1281312,-286.602582,1378.199438,114.6880936
"8257",22.933333,-257.5798916,1450.446411,107.3304718,-286.602582,1378.199438,114.6880936
"8258",22.936111,-257.7206921,1450.304053,108.3526734,-286.602582,1378.199438,114.6880936
"8259",22.938889,-257.6628531,1450.638525,107.5268478,-286.4211488,1377.90144,114.6804444
"8260",22.941667,-257.5717565,1450.343286,108.233484,-286.4207398,1377.900293,114.6806626
"8261",22.944444,-257.6305937,1450.291577,107.5494034,-286.421216,1377.897583,114.679509
"8262",22.947222,-257.823206,1450.013892,107.7366028,-286.7046082,1376.525903,114.3438646
"8263",22.95,-257.6759712,1450.434766,107.460953,-286.7050112,1376.524365,114.342688
"8264",22.952778,-257.8432981,1450.329102,108.2385116,-286.5212526,1376.420434,114.3671724
"8265",22.955556,-257.6144514,1450.248975,107.4024552,-286.5204346,1376.421069,114.3651002
"8266",22.958333,-257.5656127,1450.508887,107.8700686,-286.5204346,1376.421069,114.3651002
"8267",22.961111,-257.6208328,1450.567578,107.6627898,-286.8076538,1376.354541,113.831546
"8268",22.963889,-257.6637789,1450.798437,108.216739,-286.8076538,1376.354541,113.831546
"8269",22.966667,-257.5077883,1450.370826,107.6851318,-286.8076538,1376.354541,113.831546
"8270",22.969444,-257.6036345,1450.060401,108.2552354,-286.8076538,1376.354541,113.831546
"8271",22.972222,-257.4273071,1450.521753,107.6568556,-286.806897,1376.333008,113.829512
"8272",22.975,-257.7504306,1450.879273,108.1675676,-286.806897,1376.333008,113.829512
"8273",22.977778,-257.6394781,1450.727417,107.7134886,-286.806897,1376.333008,113.829512
"8274",22.980556,-257.7580438,1451.172461,108.204222,-286.806897,1376.333008,113.829512
"8275",22.983333,-257.5096596,1450.210303,108.2116914,-286.806897,1376.333008,113.829512
"8276",22.986111,-257.6812686,1450.645293,108.197711,-286.806897,1376.333008,113.829512
"8277",22.988889,-257.3913566,1450.023364,108.1640732,-286.806897,1376.333008,113.829512
"8278",22.991667,-257.7678993,1450.635498,107.8734954,-286.806897,1376.333008,113.829512
"8279",22.994444,-257.3854834,1450.122119,107.8759232,-286.806897,1376.333008,113.829512
"8280",22.997222,-257.7531016,1450.502661,108.053316,-286.806897,1376.333008,113.829512
"8281",23,-257.5212901,1450.413135,108.3181322,-286.806897,1376.333008,113.829512
"8282",23.002778,-257.7154252,1450.228149,108.2905288,-286.806897,1376.333008,113.829512
"8283",23.005556,-257.7354295,1450.423145,108.337648,-286.806897,1376.333008,113.829512
"8284",23.008333,-257.6824986,1450.204028,108.3905732,-286.806897,1376.333008,113.829512
"8285",23.011111,-257.6321294,1450.007276,108.6090408,-286.806897,1376.333008,113.829512
"8286",23.013889,-257.7882548,1450.532104,108.319217,-286.806897,1376.333008,113.829512
"8287",23.016667,-257.4842314,1450.386255,108.7811338,-286.806897,1376.333008,113.829512
"8288",23.019444,-257.7086708,1450.12041,108.6297302,-286.806897,1376.333008,113.829512
"8289",23.022222,-257.8775864,1450.575586,108.6595538,-286.806897,1376.333008,113.829512
"8290",23.025,-257.7695141,1450.463013,108.7977416,-286.806897,1376.333008,113.829512
"8291",23.027778,-257.7833815,1450.501782,108.7299224,-286.806897,1376.333008,113.829512
"8292",23.030556,-257.8391668,1450.613818,109.1337556,-286.806897,1376.333008,113.829512
"8293",23.033333,-257.6705074,1450.396362,108.7658766,-286.806897,1376.333008,113.829512
"8294",23.036111,-257.8370802,1450.337183,108.7585616,-286.806897,1376.333008,113.829512
"8295",23.038889,-257.5926096,1449.917261,108.6363832,-286.806897,1376.333008,113.829512
"8296",23.041667,-257.9787533,1450.53811,108.830742,-286.806897,1376.333008,113.829512
"8297",23.044444,-257.8215043,1450.095288,108.8044282,-286.8562624,1376.292969,113.8328446
"8298",23.047222,-258.0648233,1449.88479,108.6251968,-286.8562624,1376.292969,113.8328446
"8299",23.05,-257.7692829,1450.146065,108.4062318,-286.8562624,1376.292969,113.8328446
"8300",23.052778,-257.743253,1450.210303,108.2087998,-286.8562624,1376.292969,113.8328446
"8301",23.055556,-257.836942,1449.662012,108.5939652,-286.8562624,1376.292969,113.8328446
"8302",23.058333,-257.7890793,1450.271509,108.8340118,-286.8562624,1376.292969,113.8328446
"8303",23.061111,-257.6893969,1450.063696,108.668039,-286.8562624,1376.292969,113.8328446
"8304",23.063889,-257.8714808,1450.021948,109.217883,-286.8562624,1376.292969,113.8328446
"8305",23.066667,-257.5671331,1449.777832,108.7231642,-286.8562624,1376.292969,113.8328446
"8306",23.069444,-257.8237763,1450.13125,109.1088854,-286.8562624,1376.292969,113.8328446
"8307",23.072222,-257.5668759,1450.095947,108.7271742,-286.8562624,1376.292969,113.8328446
"8308",23.075,-257.7611322,1450.043017,109.2070052,-286.8562624,1376.292969,113.8328446
"8309",23.077778,-257.6023639,1449.58667,108.6373506,-286.8562624,1376.292969,113.8328446
"8310",23.080556,-257.8544938,1450.074805,108.6930602,-286.8562624,1376.292969,113.8328446
"8311",23.083333,-257.7462166,1450.12998,108.3683152,-286.8562624,1376.292969,113.8328446
"8312",23.086111,-257.8768106,1450.253027,109.2127318,-286.8562624,1376.292969,113.8328446
"8313",23.088889,-257.7442212,1450.205274,108.773897,-286.8562624,1376.292969,113.8328446
"8314",23.091667,-257.9692328,1450.070332,109.0576112,-286.8562624,1376.292969,113.8328446
"8315",23.094444,-257.7939089,1450.397632,108.4485838,-286.8562624,1376.292969,113.8328446
"8316",23.097222,-257.7261676,1450.357569,109.2350008,-286.8562624,1376.292969,113.8328446
"8317",23.1,-257.8972818,1450.535815,108.4772866,-286.8562624,1376.292969,113.8328446
"8318",23.102778,-258.0022028,1450.342432,108.653604,-286.8562624,1376.292969,113.8328446
"8319",23.109556,-257.7828313,1450.106152,108.785225,-286.8562624,1376.292969,113.8328446
"8320",23.108333,-258.2114354,1449.919409,108.0025376,-286.8562624,1376.292969,113.8328446
"8321",23.111111,-257.8796583,1449.82793,107.3707382,-286.8562624,1376.292969,113.8328446
"8322",23.113889,-257.8539352,1449.987915,108.0848418,-286.8562624,1376.292969,113.8328446
"8323",23.116667,-258.0497877,1450.296533,107.6052204,-286.8562624,1376.292969,113.8328446
"8324",23.119444,-258.1138361,1450.311206,107.9845992,-286.8562624,1376.292969,113.8328446
"8325",23.122222,-258.040194,1450.002222,107.6786986,-286.8562624,1376.292969,113.8328446
"8326",23.125,-258.2042279,1450.233716,107.9366134,-286.8562624,1376.292969,113.8328446
"8327",23.127778,-257.9891141,1450.526074,107.831517,-286.8562624,1376.292969,113.8328446
"8328",23.130556,-258.0924634,1450.360229,108.581807,-286.8562624,1376.292969,113.8328446
"8329",23.133333,-257.9930227,1450.373584,108.0509506,-286.8562624,1376.292969,113.8328446
"8330",23.136111,-258.0005339,1450.892939,108.2167696,-286.8562624,1376.292969,113.8328446
"8331",23.138889,-257.8247978,1450.234546,108.376416,-286.8562624,1376.292969,113.8328446
"8332",23.141667,-257.8470772,1450.030469,108.582431,-286.9422852,1376.165234,113.7507752
"8333",23.144444,-257.6815832,1450.225044,108.2714798,-286.9480164,1376.161181,113.7550934
"8334",23.147222,-258.1203667,1450.663941,108.6282348,-286.9495058,1376.153467,113.7530196
"8335",23.15,-257.8236244,1449.864649,107.6600892,-286.9344544,1376.13855,113.7572784
"8336",23.152778,-257.7929006,1450.153882,108.1170044,-286.9417726,1376.131372,113.754068
"8337",23.155556,-257.7590854,1449.916821,107.6949188,-286.9447084,1376.129004,113.7548202
"8338",23.158333,-257.8994701,1450.249219,108.0907822,-286.9447084,1376.129004,113.7548202
"8339",23.161111,-257.7252663,1450.077705,107.7763198,-286.9447084,1376.129004,113.7548202
"8340",23.163889,-257.7685962,1450.410132,108.27072,-286.9447084,1376.129004,113.7548202
"8341",23.166667,-257.7328805,1450.07043,107.7866454,-286.9447084,1376.129004,113.7548202
"8342",23.169444,-257.7715522,1450.228613,108.1699876,-286.9447084,1376.129004,113.7548202
"8343",23.172222,-257.6999987,1449.683789,107.6913454,-286.9447084,1376.129004,113.7548202
"8344",23.175,-257.8818218,1449.952607,108.498294,-286.9447084,1376.129004,113.7548202
"8345",23.177778,-257.4696741,1449.589351,108.107437,-286.9447084,1376.129004,113.7548202
"8346",23.180556,-257.813854,1449.781758,108.488771,-286.9447084,1376.129004,113.7548202
"8347",23.183333,-257.5628774,1449.308179,108.0287734,-286.9447084,1376.129004,113.7548202
"8348",23.186111,-257.8509722,1449.993237,108.1545318,-286.9447084,1376.129004,113.7548202
"8349",23.188889,-257.5524241,1449.299951,107.9943802,-286.9447084,1376.129004,113.7548202
"8350",23.191667,-257.8309937,1450.054932,108.0781142,-286.7961976,1375.330273,113.6076126
"8351",23.194444,-257.72475,1449.713599,107.9228562,-286.783014,1375.285596,113.5932206
"8352",23.197222,-257.87115,1450.039184,108.92919,-286.7734314,1375.283398,113.5959732
"8353",23.2,-257.7322502,1449.902002,107.8482988,-286.776001,1375.280224,113.591513
"8354",23.202778,-257.7328719,1450.515962,108.6209276,-286.7712648,1375.279712,113.5926406
"8355",23.205556,-257.6878824,1449.366772,107.9671036,-286.7663882,1375.264795,113.5908448
"8356",23.208333,-257.9442443,1450.115454,108.1044174,-286.7628054,1375.258789,113.5885742
"8357",23.211111,-257.5983896,1449.668164,107.9059938,-286.7694032,1375.251513,113.5869766
"8358",23.213889,-257.8335739,1450.271895,108.1875854,-286.7694032,1375.251513,113.5869766
"8359",23.216667,-257.8708251,1450.331318,107.9630556,-286.7669312,1375.242505,113.585733
